cpus=28
     hello.1.out-987566 [010] 692184.128544: funcgraph_entry:        1.979 us   |  mutex_unlock();
     hello.1.out-987566 [010] 692184.130417: funcgraph_entry:        0.285 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130418: funcgraph_exit:       + 12.609 us  |  }
     hello.1.out-987566 [010] 692184.130418: funcgraph_entry:        0.281 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130419: funcgraph_entry:        0.298 us   |  up_read();
     hello.1.out-987566 [010] 692184.130419: funcgraph_entry:        0.278 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130420: funcgraph_entry:        0.275 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130422: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130422: sys_enter_access:     filename: 0x76aec685d5b0, mode: 0x00000004
     hello.1.out-987566 [010] 692184.130423: funcgraph_exit:         0.831 us   |  }
     hello.1.out-987566 [010] 692184.130423: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130424: funcgraph_entry:        6.763 us   |    __x64_sys_access();
     hello.1.out-987566 [010] 692184.130431: funcgraph_exit:         7.743 us   |  }
     hello.1.out-987566 [010] 692184.130431: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130431: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130431: sys_exit_access:      0xfffffffffffffffe
     hello.1.out-987566 [010] 692184.130432: funcgraph_exit:         0.716 us   |    }
     hello.1.out-987566 [010] 692184.130432: funcgraph_exit:         1.265 us   |  }
     hello.1.out-987566 [010] 692184.130432: funcgraph_entry:        0.274 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130435: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130436: funcgraph_entry:        0.341 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130437: funcgraph_entry:        0.370 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130437: funcgraph_entry:        0.337 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130438: funcgraph_exit:         2.489 us   |  }
     hello.1.out-987566 [010] 692184.130438: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130439: funcgraph_entry:        8.550 us   |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130447: funcgraph_entry:        0.286 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130448: funcgraph_entry:        0.273 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130449: funcgraph_entry:        0.368 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130449: funcgraph_entry:        0.274 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130450: funcgraph_exit:       + 11.530 us  |  }
     hello.1.out-987566 [010] 692184.130450: funcgraph_entry:        0.277 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130451: funcgraph_entry:        0.297 us   |  up_read();
     hello.1.out-987566 [010] 692184.130451: funcgraph_entry:        0.281 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130452: funcgraph_entry:        0.282 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130455: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130455: sys_enter_openat:     dfd: 0xffffff9c, filename: 0x76aec685c38f, flags: 0x00080000, mode: 0x00000000
     hello.1.out-987566 [010] 692184.130456: funcgraph_exit:         0.744 us   |  }
     hello.1.out-987566 [010] 692184.130456: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130457: funcgraph_entry:      + 14.544 us  |    __x64_sys_openat();
     hello.1.out-987566 [010] 692184.130472: funcgraph_exit:       + 15.335 us  |  }
     hello.1.out-987566 [010] 692184.130472: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130472: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130472: sys_exit_openat:      0x3
     hello.1.out-987566 [010] 692184.130473: funcgraph_exit:         0.595 us   |    }
     hello.1.out-987566 [010] 692184.130473: funcgraph_exit:         1.276 us   |  }
     hello.1.out-987566 [010] 692184.130473: funcgraph_entry:        0.282 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130475: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130475: sys_enter_newfstat:   fd: 0x00000003, statbuf: 0x7ffccc250080
     hello.1.out-987566 [010] 692184.130475: funcgraph_exit:         0.718 us   |  }
     hello.1.out-987566 [010] 692184.130476: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130476: funcgraph_entry:        4.177 us   |    __x64_sys_newfstat();
     hello.1.out-987566 [010] 692184.130480: funcgraph_exit:         4.937 us   |  }
     hello.1.out-987566 [010] 692184.130481: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130481: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130481: sys_exit_newfstat:    0x0
     hello.1.out-987566 [010] 692184.130482: funcgraph_exit:         0.651 us   |    }
     hello.1.out-987566 [010] 692184.130482: funcgraph_exit:         1.254 us   |  }
     hello.1.out-987566 [010] 692184.130482: funcgraph_entry:        0.279 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130483: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130483: sys_enter_mmap:       addr: 0x00000000, len: 0x00011d07, prot: 0x00000001, flags: 0x00000002, fd: 0x00000003, off: 0x00000000
     hello.1.out-987566 [010] 692184.130484: funcgraph_exit:         0.607 us   |  }
     hello.1.out-987566 [010] 692184.130484: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130484: funcgraph_entry:      + 17.697 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130502: funcgraph_exit:       + 18.358 us  |  }
     hello.1.out-987566 [010] 692184.130503: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130503: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130503: sys_exit_mmap:        0x76aec6814000
     hello.1.out-987566 [010] 692184.130504: funcgraph_exit:         0.735 us   |    }
     hello.1.out-987566 [010] 692184.130504: funcgraph_exit:         1.375 us   |  }
     hello.1.out-987566 [010] 692184.130504: funcgraph_entry:        0.303 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130505: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130506: sys_enter_close:      fd: 0x00000003
     hello.1.out-987566 [010] 692184.130506: funcgraph_exit:         0.804 us   |  }
     hello.1.out-987566 [010] 692184.130506: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130507: funcgraph_entry:        1.164 us   |    __x64_sys_close();
     hello.1.out-987566 [010] 692184.130508: funcgraph_exit:         1.986 us   |  }
     hello.1.out-987566 [010] 692184.130509: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130509: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130509: sys_exit_close:       0x0
     hello.1.out-987566 [010] 692184.130510: funcgraph_exit:         0.583 us   |    }
     hello.1.out-987566 [010] 692184.130510: funcgraph_exit:         1.127 us   |  }
     hello.1.out-987566 [010] 692184.130510: funcgraph_entry:        0.296 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130512: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130512: funcgraph_entry:        0.275 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130513: funcgraph_entry:        0.299 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130514: funcgraph_entry:        0.283 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130514: funcgraph_exit:         2.220 us   |  }
     hello.1.out-987566 [010] 692184.130514: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130515: funcgraph_entry:      + 21.999 us  |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130537: funcgraph_entry:        0.372 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130538: funcgraph_entry:        0.286 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130538: funcgraph_entry:        0.473 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130539: funcgraph_entry:        0.285 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130540: funcgraph_exit:       + 25.220 us  |  }
     hello.1.out-987566 [010] 692184.130540: funcgraph_entry:        0.285 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130541: funcgraph_entry:        0.319 us   |  up_read();
     hello.1.out-987566 [010] 692184.130541: funcgraph_entry:        0.286 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130542: funcgraph_entry:        0.275 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130546: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130546: sys_enter_openat:     dfd: 0xffffff9c, filename: 0x76aec6826140, flags: 0x00080000, mode: 0x00000000
     hello.1.out-987566 [010] 692184.130546: funcgraph_exit:         0.627 us   |  }
     hello.1.out-987566 [010] 692184.130547: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130547: funcgraph_entry:      + 16.311 us  |    __x64_sys_openat();
     hello.1.out-987566 [010] 692184.130564: funcgraph_exit:       + 16.938 us  |  }
     hello.1.out-987566 [010] 692184.130564: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130564: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130564: sys_exit_openat:      0x3
     hello.1.out-987566 [010] 692184.130565: funcgraph_exit:         0.580 us   |    }
     hello.1.out-987566 [010] 692184.130565: funcgraph_exit:         1.164 us   |  }
     hello.1.out-987566 [010] 692184.130565: funcgraph_entry:        0.282 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130566: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130567: sys_enter_read:       fd: 0x00000003, buf: 0x7ffccc2502b8, count: 0x00000340
     hello.1.out-987566 [010] 692184.130567: funcgraph_exit:         0.735 us   |  }
     hello.1.out-987566 [010] 692184.130567: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130568: funcgraph_entry:        4.637 us   |    __x64_sys_read();
     hello.1.out-987566 [010] 692184.130573: funcgraph_exit:         5.437 us   |  }
     hello.1.out-987566 [010] 692184.130573: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130573: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130574: sys_exit_read:        0x340
     hello.1.out-987566 [010] 692184.130574: funcgraph_exit:         0.645 us   |    }
     hello.1.out-987566 [010] 692184.130574: funcgraph_exit:         1.185 us   |  }
     hello.1.out-987566 [010] 692184.130574: funcgraph_entry:        0.282 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130576: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130577: funcgraph_entry:        0.281 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130578: funcgraph_entry:        0.309 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130578: funcgraph_entry:        0.286 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130579: funcgraph_exit:         2.332 us   |  }
     hello.1.out-987566 [010] 692184.130579: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130579: funcgraph_entry:        6.346 us   |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130586: funcgraph_entry:        0.288 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130587: funcgraph_entry:        0.338 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130588: funcgraph_entry:        0.382 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130588: funcgraph_entry:        0.280 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130589: funcgraph_exit:         9.672 us   |  }
     hello.1.out-987566 [010] 692184.130589: funcgraph_entry:        0.279 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130590: funcgraph_entry:        0.330 us   |  up_read();
     hello.1.out-987566 [010] 692184.130590: funcgraph_entry:        0.275 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130591: funcgraph_entry:        0.279 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130592: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130592: sys_enter_pread64:    fd: 0x00000003, buf: 0x7ffccc24fed0, count: 0x00000310, pos: 0x00000040
     hello.1.out-987566 [010] 692184.130592: funcgraph_exit:         0.755 us   |  }
     hello.1.out-987566 [010] 692184.130593: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130593: funcgraph_entry:        3.036 us   |    __x64_sys_pread64();
     hello.1.out-987566 [010] 692184.130596: funcgraph_exit:         3.727 us   |  }
     hello.1.out-987566 [010] 692184.130597: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130597: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130597: sys_exit_pread64:     0x310
     hello.1.out-987566 [010] 692184.130598: funcgraph_exit:         0.513 us   |    }
     hello.1.out-987566 [010] 692184.130598: funcgraph_exit:         1.101 us   |  }
     hello.1.out-987566 [010] 692184.130598: funcgraph_entry:        0.266 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130599: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130599: sys_enter_newfstat:   fd: 0x00000003, statbuf: 0x7ffccc250150
     hello.1.out-987566 [010] 692184.130600: funcgraph_exit:         0.618 us   |  }
     hello.1.out-987566 [010] 692184.130600: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130600: funcgraph_entry:        2.557 us   |    __x64_sys_newfstat();
     hello.1.out-987566 [010] 692184.130603: funcgraph_exit:         3.156 us   |  }
     hello.1.out-987566 [010] 692184.130603: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130604: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130604: sys_exit_newfstat:    0x0
     hello.1.out-987566 [010] 692184.130604: funcgraph_exit:         0.497 us   |    }
     hello.1.out-987566 [010] 692184.130605: funcgraph_exit:         1.038 us   |  }
     hello.1.out-987566 [010] 692184.130605: funcgraph_entry:        0.275 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130607: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130607: sys_enter_pread64:    fd: 0x00000003, buf: 0x7ffccc24fda0, count: 0x00000310, pos: 0x00000040
     hello.1.out-987566 [010] 692184.130608: funcgraph_exit:         0.693 us   |  }
     hello.1.out-987566 [010] 692184.130608: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130608: funcgraph_entry:        2.828 us   |    __x64_sys_pread64();
     hello.1.out-987566 [010] 692184.130611: funcgraph_exit:         3.404 us   |  }
     hello.1.out-987566 [010] 692184.130612: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130612: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130612: sys_exit_pread64:     0x310
     hello.1.out-987566 [010] 692184.130613: funcgraph_exit:         0.530 us   |    }
     hello.1.out-987566 [010] 692184.130613: funcgraph_exit:         1.076 us   |  }
     hello.1.out-987566 [010] 692184.130613: funcgraph_entry:        0.276 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130615: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130615: sys_enter_mmap:       addr: 0x00000000, len: 0x00211d90, prot: 0x00000001, flags: 0x00000802, fd: 0x00000003, off: 0x00000000
     hello.1.out-987566 [010] 692184.130615: funcgraph_exit:         0.604 us   |  }
     hello.1.out-987566 [010] 692184.130616: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130616: funcgraph_entry:      + 13.958 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130630: funcgraph_exit:       + 14.627 us  |  }
     hello.1.out-987566 [010] 692184.130631: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130631: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130631: sys_exit_mmap:        0x76aec6600000
     hello.1.out-987566 [010] 692184.130632: funcgraph_exit:         0.599 us   |    }
     hello.1.out-987566 [010] 692184.130632: funcgraph_exit:         1.260 us   |  }
     hello.1.out-987566 [010] 692184.130632: funcgraph_entry:        0.288 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130633: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130633: sys_enter_mmap:       addr: 0x76aec6628000, len: 0x00188000, prot: 0x00000005, flags: 0x00000812, fd: 0x00000003, off: 0x00028000
     hello.1.out-987566 [010] 692184.130634: funcgraph_exit:         0.641 us   |  }
     hello.1.out-987566 [010] 692184.130634: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130634: funcgraph_entry:      + 55.887 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130691: funcgraph_exit:       + 56.475 us  |  }
     hello.1.out-987566 [010] 692184.130691: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130691: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130691: sys_exit_mmap:        0x76aec6628000
     hello.1.out-987566 [010] 692184.130692: funcgraph_exit:         0.610 us   |    }
     hello.1.out-987566 [010] 692184.130692: funcgraph_exit:         1.244 us   |  }
     hello.1.out-987566 [010] 692184.130692: funcgraph_entry:        0.313 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130694: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130694: sys_enter_mmap:       addr: 0x76aec67b0000, len: 0x0004f000, prot: 0x00000001, flags: 0x00000812, fd: 0x00000003, off: 0x001b0000
     hello.1.out-987566 [010] 692184.130694: funcgraph_exit:         0.660 us   |  }
     hello.1.out-987566 [010] 692184.130694: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130695: funcgraph_entry:      + 20.475 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130716: funcgraph_exit:       + 21.066 us  |  }
     hello.1.out-987566 [010] 692184.130716: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130716: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130716: sys_exit_mmap:        0x76aec67b0000
     hello.1.out-987566 [010] 692184.130717: funcgraph_exit:         0.599 us   |    }
     hello.1.out-987566 [010] 692184.130717: funcgraph_exit:         1.216 us   |  }
     hello.1.out-987566 [010] 692184.130717: funcgraph_entry:        0.298 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130718: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130719: sys_enter_mmap:       addr: 0x76aec67ff000, len: 0x00006000, prot: 0x00000003, flags: 0x00000812, fd: 0x00000003, off: 0x001fe000
     hello.1.out-987566 [010] 692184.130719: funcgraph_exit:         0.612 us   |  }
     hello.1.out-987566 [010] 692184.130719: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130719: funcgraph_entry:      + 27.197 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130747: funcgraph_exit:       + 27.781 us  |  }
     hello.1.out-987566 [010] 692184.130748: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130748: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130748: sys_exit_mmap:        0x76aec67ff000
     hello.1.out-987566 [010] 692184.130749: funcgraph_exit:         0.597 us   |    }
     hello.1.out-987566 [010] 692184.130749: funcgraph_exit:         1.252 us   |  }
     hello.1.out-987566 [010] 692184.130749: funcgraph_entry:        0.302 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130751: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130751: funcgraph_entry:        0.281 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130752: funcgraph_entry:        0.321 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130753: funcgraph_entry:        0.294 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130753: funcgraph_exit:         2.294 us   |  }
     hello.1.out-987566 [010] 692184.130754: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130754: funcgraph_entry:      + 11.722 us  |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130766: funcgraph_entry:        0.305 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130767: funcgraph_entry:        0.298 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130767: funcgraph_entry:        0.377 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130768: funcgraph_entry:        0.279 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130769: funcgraph_exit:       + 14.920 us  |  }
     hello.1.out-987566 [010] 692184.130769: funcgraph_entry:        0.282 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130770: funcgraph_entry:        0.303 us   |  up_read();
     hello.1.out-987566 [010] 692184.130770: funcgraph_entry:        0.283 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130771: funcgraph_entry:        0.266 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130772: funcgraph_entry:                   |  syscall_trace_enter() {
     hello.1.out-987566 [010] 692184.130772: sys_enter_mmap:       addr: 0x76aec6805000, len: 0x0000cd90, prot: 0x00000003, flags: 0x00000032, fd: 0xffffffff, off: 0x00000000
     hello.1.out-987566 [010] 692184.130772: funcgraph_exit:         0.611 us   |  }
     hello.1.out-987566 [010] 692184.130773: funcgraph_entry:                   |  x64_sys_call() {
     hello.1.out-987566 [010] 692184.130773: funcgraph_entry:      + 16.496 us  |    __x64_sys_mmap();
     hello.1.out-987566 [010] 692184.130790: funcgraph_exit:       + 17.154 us  |  }
     hello.1.out-987566 [010] 692184.130790: funcgraph_entry:                   |  syscall_exit_to_user_mode_prepare() {
     hello.1.out-987566 [010] 692184.130791: funcgraph_entry:                   |    syscall_exit_work() {
     hello.1.out-987566 [010] 692184.130791: sys_exit_mmap:        0x76aec6805000
     hello.1.out-987566 [010] 692184.130791: funcgraph_exit:         0.597 us   |    }
     hello.1.out-987566 [010] 692184.130792: funcgraph_exit:         1.274 us   |  }
     hello.1.out-987566 [010] 692184.130792: funcgraph_entry:        0.298 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130794: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130794: funcgraph_entry:        0.352 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130795: funcgraph_entry:        0.300 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130795: funcgraph_entry:        0.277 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130796: funcgraph_exit:         2.134 us   |  }
     hello.1.out-987566 [010] 692184.130796: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130797: funcgraph_entry:        8.132 us   |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130805: funcgraph_entry:        0.298 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130806: funcgraph_entry:        0.349 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130806: funcgraph_entry:        0.359 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130807: funcgraph_entry:        0.279 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130807: funcgraph_exit:       + 11.154 us  |  }
     hello.1.out-987566 [010] 692184.130808: funcgraph_entry:        0.282 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130808: funcgraph_entry:        0.308 us   |  up_read();
     hello.1.out-987566 [010] 692184.130809: funcgraph_entry:        0.282 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130809: funcgraph_entry:        0.278 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130812: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130812: funcgraph_entry:        0.284 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130813: funcgraph_entry:        0.300 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130814: funcgraph_entry:        0.278 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130814: funcgraph_exit:         2.019 us   |  }
     hello.1.out-987566 [010] 692184.130814: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130815: funcgraph_entry:        8.869 us   |    __handle_mm_fault();
     hello.1.out-987566 [010] 692184.130824: funcgraph_entry:        0.320 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130825: funcgraph_entry:        0.316 us   |    mem_cgroup_from_task();
     hello.1.out-987566 [010] 692184.130825: funcgraph_entry:        0.404 us   |    __count_memcg_events();
     hello.1.out-987566 [010] 692184.130826: funcgraph_entry:        0.297 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130826: funcgraph_exit:       + 12.022 us  |  }
     hello.1.out-987566 [010] 692184.130827: funcgraph_entry:        0.289 us   |  __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130827: funcgraph_entry:        0.300 us   |  up_read();
     hello.1.out-987566 [010] 692184.130828: funcgraph_entry:        0.278 us   |  __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130828: funcgraph_entry:        0.281 us   |  fpregs_assert_state_consistent();
     hello.1.out-987566 [010] 692184.130831: funcgraph_entry:                   |  lock_vma_under_rcu() {
     hello.1.out-987566 [010] 692184.130831: funcgraph_entry:        0.730 us   |    __rcu_read_lock();
     hello.1.out-987566 [010] 692184.130832: funcgraph_entry:        0.305 us   |    down_read_trylock();
     hello.1.out-987566 [010] 692184.130833: funcgraph_entry:        0.285 us   |    __rcu_read_unlock();
     hello.1.out-987566 [010] 692184.130833: funcgraph_exit:         2.552 us   |  }
     hello.1.out-987566 [010] 692184.130833: funcgraph_entry:                   |  handle_mm_fault() {
     hello.1.out-987566 [010] 692184.130834: funcgraph_entry:      + 14.033 us  |    __handle_mm_fault();
